original_row_index,oof_pred_lr,rating_true
9245,3.6108504322766586,4.5
9246,3.512476614505073,2.5
9247,3.34959561605183,4.5
9249,3.4859130079916136,3.0
9253,3.4086938415817345,3.0
9254,3.3543943864352666,2.0
9257,3.0017037682541075,2.5
9258,3.143695522802299,4.0
9260,3.322814944988896,4.0
9261,3.554178675110383,3.0
9263,3.366148982149932,3.5
9266,3.6134459063503668,4.5
9267,3.4819827843601083,4.0
9269,3.3398959843516933,3.0
9271,3.7566149895648584,4.5
9272,3.9536813258682493,3.5
9273,3.3692164623546197,3.5
9274,3.1290248776926894,3.5
9275,3.2302301609141253,4.0
9276,3.617427498382835,2.0
9278,3.3336346386589253,2.5
9279,3.0716942575881516,3.0
9281,3.517713112962888,5.0
9284,3.6597692702450884,4.0
9285,3.6062127204855576,3.5
9286,3.697904974658275,4.5
9288,3.482527242358264,4.0
9289,3.5129593772197514,3.5
9290,3.209819774707408,3.0
9291,3.8572807957593866,4.0
9295,3.3028602835169703,1.0
9296,3.401805001213883,3.0
9297,3.211752374881223,3.0
9298,3.2796056154866915,3.5
9301,3.2422323548291088,2.5
9305,3.6922475376604216,5.0
9306,3.293139092098321,3.0
9307,3.1989785331499743,2.0
9308,3.573255887807617,4.0
9309,3.240289016720029,3.0
9310,3.334372215011536,2.5
9313,3.1730786050479143,3.0
9314,3.309016567177652,3.5
9315,3.443126334213436,3.5
9316,3.3162600436795953,2.0
9319,3.603074692621655,3.5
9320,3.319095285305891,3.0
9322,3.3477131717811295,1.5
9323,3.514498796840682,3.5
9325,3.6009571698931615,3.5
9326,3.6358503678366305,3.0
9327,3.6171801114080044,1.5
9330,3.2012416509263324,3.0
9334,3.276997736504615,3.0
9335,3.3864726673631695,3.5
9337,3.4952473419882013,4.0
9339,3.339438092890298,4.0
9340,3.515982463967932,3.5
9343,3.665534195097528,4.0
9346,3.604300747708189,4.0
9347,3.5409231327415975,3.0
9351,3.19158537853526,0.5
9355,3.374126084931042,3.0
9356,3.3621143090271666,3.0
9357,3.4708379830817497,3.5
9358,3.3154573654411235,1.0
9359,3.0577157096517977,2.5
9361,3.020931802923249,3.5
9362,3.3985676276831676,4.0
9363,3.704954356599222,3.5
9366,3.3476905384165168,3.0
9367,3.5168314365206106,0.5
9368,3.340806479011855,4.0
9369,3.583943912004333,3.5
9371,3.343327995225148,3.5
9372,3.811523895830966,3.5
9376,3.4689693852795176,3.5
9377,3.358574516338985,4.5
9378,3.629028622089446,4.5
9379,3.27180240920408,2.5
9381,3.238179779135695,3.0
9382,3.1413301521251262,2.5
9385,3.6735023480035154,3.0
9386,3.196987641302954,2.5
9388,3.2604876711133453,1.0
9389,3.276195721320806,3.0
9390,3.337549885999542,2.5
9391,3.6421412990243303,4.0
9392,3.416963525191867,3.0
9393,3.660695699777606,4.0
9394,3.1121692048454905,2.5
9398,3.6561909473278607,3.0
9399,3.214772936993841,2.0
9400,3.6966407854463195,4.0
9401,3.387200321642929,3.0
9402,3.107567181134094,3.5
9405,3.415635693878134,2.0
9406,3.1196652756773453,4.0
9407,3.3395579210027617,3.5
9411,3.280773156472734,3.5
9412,3.373838720249763,3.0
9413,3.463802806811574,3.0
9414,3.2357616310253743,4.0
9415,3.3887541919730215,4.0
9417,3.412351631054338,4.0
9419,3.7466532042475404,4.0
9420,3.632999871903043,4.0
9421,2.943915943538677,2.5
9422,3.3024339415654356,3.0
9423,3.745339421170481,4.0
9425,3.667160014836227,4.0
9426,3.2117108537747416,3.0
9432,3.2100203140917465,2.5
9434,2.9289862556035082,2.5
9436,3.430375192588412,3.0
9439,3.628123354603981,4.0
9440,2.931450547143103,2.0
9443,3.2770637131726734,1.0
9444,3.4052299831972626,3.0
9445,3.551761316740474,4.0
9448,3.6182346551281133,3.0
9449,3.1870079306524093,4.0
9450,3.171878918556077,1.0
9451,4.268175495675292,5.0
9452,3.5810134550144417,3.5
9453,3.6751633622192226,3.0
9456,3.120949906364438,1.0
9457,3.4198635436757914,2.5
9458,3.2983401456065113,3.0
9460,3.1686562114822943,1.5
9461,3.3432022627035853,2.5
9462,3.135031235582077,2.0
9463,3.271202020155413,2.0
9465,3.3110386735863586,2.5
9466,3.176054624410389,2.0
9467,3.0513689003824123,2.0
9468,3.6298734331640174,5.0
9471,3.612194347773566,3.0
9472,3.273721823579902,4.0
9473,3.1937331269311953,3.5
9474,3.094607483054881,3.5
9475,3.251110502993916,3.0
9476,3.4810603936167688,3.5
9478,3.360366166713348,1.0
9479,3.314462958053934,3.5
9481,3.5991674909300952,5.0
9482,3.1514073507204934,2.0
9483,3.3071280239073815,3.0
9487,3.423752757216878,1.0
9488,3.669540777036889,4.5
9490,3.568345318041385,5.0
9494,3.6183953803889044,4.5
9495,3.310002605626329,3.5
9496,3.1663338279864104,0.5
9499,3.6210624225569594,4.0
9501,3.325137030061658,3.5
9502,3.400507952534181,4.0
9506,2.9966365897505014,3.0
9508,3.309352513465246,2.5
9509,3.123074278465513,3.5
9511,3.417147868329165,3.5
9512,3.5440102938712474,3.0
9516,3.112579009587022,3.5
9517,3.436408293673728,3.5
9518,3.5911615357573767,3.0
9520,3.3654183360028713,3.5
9523,3.464109911521145,4.0
9526,3.20106972489405,3.5
9528,3.560955367546293,4.0
9529,3.250579537216858,3.5
9530,3.394902599936357,4.0
9533,4.54514777993213,4.0
9536,3.1964295978721755,3.0
9539,3.522415161044735,4.5
9541,3.2808584286960905,3.5
9542,3.6519816049345635,3.5
9543,3.4870261596114154,4.0
9544,3.470647391994154,3.5
9545,3.299855249536906,3.5
9546,3.37097166778368,4.0
9547,3.502275768378607,4.5
9549,3.5758133054745302,3.5
9550,3.161363378855923,2.5
9551,3.267148980338926,3.0
9553,3.140303493866309,3.0
9554,3.1651497039033596,4.5
9556,3.702799698435434,2.0
9557,3.2426054857424833,3.5
9560,3.4500462199616333,3.5
9561,3.499549867730731,5.0
9562,3.5647742707313532,3.5
9564,3.2021194627928695,4.0
9565,3.6272941485903636,3.5
9566,2.9830105751938714,2.5
9567,3.103699305612237,4.0
9568,3.657003031053486,4.5
9569,3.6110969491495792,4.0
9570,3.461061970633613,4.0
9572,3.1177527984493367,2.5
9573,3.5937008298210826,3.5
9574,3.084251555168983,5.0
9575,3.57614057547708,4.0
9577,3.0768276096654823,4.0
9578,3.6549744487730758,4.0
9580,3.422891996427658,4.0
9581,3.0182502890228458,4.0
9582,2.9593884562267654,3.0
9583,3.354036215772925,4.0
9587,3.3425188830067554,4.5
9589,3.4156925660080075,3.5
9590,3.562192732644412,4.0
9591,3.1076569375729353,3.5
9592,3.206981117592081,4.5
9594,3.066729028755793,4.0
9596,3.384859737295141,4.0
9598,3.3200795208923672,4.5
9604,3.5267784768180617,4.5
9605,2.9866839234920017,3.5
9606,3.4216463029003763,3.0
9608,3.535757926314831,4.5
9609,3.4901604261828103,3.0
9613,3.661922755640545,4.0
9614,3.2235227265696085,3.5
9615,3.4358358172790786,4.0
9618,3.4874818121763007,4.0
9621,3.0535996176013516,3.0
9623,3.243320731231913,3.5
9624,3.3783033221436627,4.5
9627,3.4627643873091607,4.0
9628,3.216258697782698,4.0
9629,3.329186800344564,3.5
9630,3.3542321143257747,4.0
9634,3.225120320550341,4.0
9635,3.57626124392471,3.5
9636,3.171620706665946,3.5
9638,3.3305688654727503,3.0
9642,3.302788198082293,3.5
9643,3.6002095014049993,4.0
9645,3.3740281288094307,4.0
9646,3.469147000028884,4.5
9648,3.1923480403173623,3.5
9655,3.5157136451036024,4.5
9660,3.668541356082574,4.0
9661,3.2183151087099247,3.5
9662,3.3080437647021204,3.5
9664,3.6069293822990955,4.0
9666,3.1119079077581264,4.0
9667,3.039054671747156,3.5
9669,3.081357585335687,3.0
9670,3.326449168650196,2.5
9671,2.9372607849845966,2.5
9672,3.272521978107297,3.0
9673,2.9917260274737627,2.0
9675,3.119196119472586,3.0
9677,3.4698542172473603,4.5
9678,3.402738871644422,3.5
9680,3.2426938946967208,3.5
9681,3.7966159716550845,4.5
9682,3.3243444263314306,0.5
9683,3.246473504557717,3.5
9684,3.3251108357912393,3.0
9685,3.430965652934131,4.5
9686,3.7095802184381377,4.5
9687,3.3456057331497866,3.5
9690,3.2493414103102607,3.5
9691,3.4565428941031846,4.0
9693,3.615149447368598,5.0
9694,3.3515025147012776,4.0
9695,3.458006086960473,4.5
9696,3.572001791908632,4.5
9698,3.292591944460831,3.5
9702,3.527100942803146,3.0
9703,3.1021822915376855,4.0
9704,3.0442618184012638,2.5
9705,2.961951015906406,2.5
9706,3.2692058433986815,4.0
9707,3.1343419150843177,3.5
9708,3.6013904197599222,4.0
9709,3.5026437195938835,4.5
9712,4.0841978217806085,4.5
9713,4.774295789699139,4.0
9714,3.693094860610357,3.0
9715,3.2181123298151153,3.0
9719,3.7004988974463515,4.0
9720,3.8293010186371994,3.5
9723,3.353673007349066,4.5
9724,4.7468237446650345,3.5
9725,3.4859812197528326,4.0
9726,3.7027930129104547,4.5
9728,3.820177890114962,4.0
9730,3.4184087524555986,3.0
9731,3.559071893775006,4.0
9732,3.2674153872817975,3.0
9733,3.2050954510490617,3.0
9734,3.3212025552947777,3.5
9736,3.157272603321999,3.5
9737,3.2177993408178835,5.0
9738,3.1749154018150807,4.5
9740,3.3345947036075776,3.0
9741,4.666671854188628,4.5
9742,3.315909528616147,3.5
9744,3.574318863364735,4.5
9746,3.6110598496016917,4.5
9748,3.2862083587417077,3.5
9750,3.511735086880703,3.5
9751,3.199819477406963,3.0
9753,3.1317590986816617,4.0
9755,3.439553171783414,3.5
9756,3.498626153376726,3.5
9757,3.184533670355182,3.0
9758,3.145941427120378,4.0
9759,3.144614387752123,3.5
9760,3.615149447368598,4.5
9762,3.76249067107385,3.0
9763,3.689973264802378,4.0
9765,3.7509646975011357,5.0
9766,3.4458067554322267,4.0
9769,4.178122280158348,5.0
9771,3.356249232907687,1.0
9772,4.138270187470581,5.0
9773,3.704836251423172,4.0
9775,3.623721018971247,3.0
9776,3.637926131149083,5.0
9778,3.5887814954934423,5.0
9779,4.096124441107272,5.0
9780,3.4397972405158788,4.0
9783,3.7903512526914054,4.0
9784,3.4442680211865233,2.0
9785,3.3346155201138425,5.0
9788,3.152876141367725,5.0
9791,3.419312254460224,4.0
9793,3.8757917407474154,5.0
9794,3.1721320255872754,4.0
9795,3.62248166513045,3.0
9798,3.4474822370495746,5.0
9800,3.3597576766302923,3.0
9801,3.5709394507201395,5.0
9803,3.3683446016855427,4.0
9804,3.578551489800398,3.0
9805,3.5144535690682854,4.0
9807,3.684372447793374,4.0
9808,3.601946571289169,3.0
9809,3.480756208453829,4.0
9812,3.9251431432500343,4.5
9813,3.4688793453390443,2.0
9814,4.175376485438787,4.0
9817,3.803557942460851,4.0
9818,3.592600478956984,4.0
9820,3.4955982527968326,2.0
9822,3.6968579394250503,0.5
9823,3.524548504962367,3.0
9824,4.145185472354815,4.0
9825,4.4560430487610345,4.0
9827,3.5665569302424944,1.0
9829,3.7049783718370484,3.0
9830,4.285484349440015,1.0
9831,3.2139056712612666,1.0
9832,3.6291273933232135,3.0
9833,4.070700868250249,4.0
9835,4.238027636098358,4.5
9836,3.9637870770382446,4.0
9838,3.7918553709159672,4.0
9840,3.360731532504912,3.0
9842,3.348491486052792,3.5
9845,4.128737051165707,3.5
9849,4.207449029295647,0.5
9850,3.8931615365171215,1.0
9854,3.3894300812388565,4.5
9855,3.934252798686451,4.0
9857,3.4971802177092726,4.0
9858,4.09414199640751,4.0
9859,3.5726130640522684,4.0
9860,3.504062479383009,4.0
9862,3.3439130964103865,2.0
9863,3.760891305371195,0.5
9865,3.465368417639152,3.0
9866,3.241641133342458,2.5
9867,3.6438526743491466,4.0
9868,3.648401839159783,4.0
9869,3.4295059897730993,3.0
9870,3.218803902048207,0.5
9871,3.5436494352871395,3.0
9872,3.416656710148724,3.0
9873,3.192038380094896,3.0
9876,3.304898283971443,3.5
9877,3.651715923550899,3.0
9879,3.181815042822583,2.5
9881,4.099574194008525,4.0
9882,3.795053553802744,3.5
9883,3.645724712879276,4.0
9884,3.593475799971779,4.0
9885,3.534736730237762,2.5
9886,3.4325011473129265,2.0
9887,3.5628865003276524,3.0
9888,3.459360471531063,4.5
9889,3.2900328542049135,2.5
9891,3.5021559724920226,4.0
9893,3.0665060909335455,3.0
9894,3.534652725113369,5.0
9895,3.632592582207333,1.5
9896,3.3712062819164546,0.5
9897,3.3887133717194335,2.0
9898,3.165229809959018,4.5
9899,3.4848362604674725,3.5
9900,4.120427848444501,3.5
9902,3.740042552956125,3.0
9903,3.436265806808269,4.0
9904,3.7783265567338993,2.0
9905,3.788894827638355,3.5
9906,3.6625268512304205,4.0
9907,3.6454208718953813,0.5
9909,3.274189313568151,3.0
9911,3.7190429735961175,4.0
9912,3.4907710160304344,3.0
9914,3.462121140814523,3.5
9915,3.54190450564272,2.5
9916,3.7073415609046743,4.0
9917,3.7603631944017297,4.0
9919,3.445984248473806,4.5
9920,3.536665909155149,4.5
9922,3.335258067661643,2.0
9923,3.303188972510395,4.0
9924,3.5278195081554067,4.5
9925,3.5185799473740373,3.5
9926,3.131381777669885,3.0
9927,3.396775408118565,4.0
9930,3.602923856751404,4.5
9931,3.3745895015925838,3.0
9932,3.5978957913585843,4.0
9933,3.4285215637539483,4.5
9935,3.5789499107995804,3.0
9936,3.695479849861468,4.5
9939,3.3114596965907905,4.0
9940,3.1998049378520808,4.0
9941,3.231303176174417,0.5
9942,3.474540638058475,5.0
9944,3.8213619137430124,4.0
9945,3.9964471832670236,4.0
9946,3.836355994356471,4.5
9948,3.9477572300949983,3.5
9950,3.988282506411778,3.5
9951,3.791046347221992,4.0
9953,3.5340313325021477,3.5
9954,3.0547691023479535,2.0
9955,3.3810676240162394,4.5
9959,3.5686812068398908,4.0
9960,3.6168463668853477,3.5
9961,3.4291165930267673,3.0
9962,3.480756208453829,4.0
9964,3.522564245309977,2.5
9965,3.6357147965733887,4.0
9966,3.21199551093755,3.5
9967,3.2794325730705998,3.5
9969,3.7620116454586237,3.5
9971,3.3779272520632917,3.0
9973,3.4590733239294136,3.0
9976,3.6533335911467297,2.0
9978,3.480079272575041,4.5
9979,3.4487867970937836,1.0
9980,3.204068921263482,2.5
9981,3.942863456333895,4.0
9982,3.7246665042538467,3.5
9985,4.7777213169116415,3.5
9987,4.198244791727024,4.0
9988,3.3546006555318373,2.0
9990,3.479664279753365,3.0
9992,3.4520454594016763,4.0
9994,3.867072370133448,3.0
9995,3.446594405911208,3.5
9996,3.592600478956984,2.5
9997,3.2610486005580235,2.5
10002,4.512907671315879,2.0
10003,3.726505262935994,4.5
10004,3.2378580585649344,1.5
10005,3.6356370605850348,2.5
10007,3.3715390041595183,4.0
10008,3.7485505793684792,3.0
10009,3.5665569302424944,3.5
10010,3.712101886516986,3.0
10011,3.6333537232765645,3.5
10014,3.4105127625821128,2.5
10015,3.6093695922389766,3.0
10017,3.5465030393678356,2.0
10018,3.8312866692260217,4.5
10020,3.3457151958195057,3.0
10021,3.364860310771328,2.5
10024,3.497360981785829,3.0
10025,3.6687213992604195,4.0
10026,3.5984101520163354,3.5
10028,3.621098089512459,3.0
10030,3.647032352143071,4.5
10033,3.7135541481757945,4.0
10039,3.2741198020952664,3.5
10040,3.1617505811518902,4.5
10042,3.3916823389613397,4.5
10043,3.84930196632408,3.5
10044,3.5472650542984088,4.5
10045,3.423753101492427,3.0
10046,4.10476217534704,4.5
10051,4.004289504407768,4.5
10053,3.2818767568392087,4.0
10054,3.679641385127107,3.0
10055,3.476681716052156,3.5
10056,3.470158333554907,2.0
10058,3.3875585382754845,4.0
10059,3.382571458040787,3.5
10060,3.2393038346945393,3.5
10061,3.6316803150219013,1.5
10063,3.5208958008536957,4.0
10064,3.42561338358126,3.5
10065,3.2927207195859176,4.0
10066,3.5240537895932014,3.5
10067,3.7903512526914054,3.0
10068,3.4295059897730993,2.0
10069,3.551483129654821,3.5
10073,3.218803902048207,2.0
10074,3.36940473187452,2.0
10080,3.454281516230862,4.0
10081,3.332736686799201,4.0
10082,3.309860680032365,3.5
10083,3.531934935836623,3.5
10084,3.339384403135423,2.5
10085,3.762747218552749,3.5
10086,3.635783945303577,4.0
10088,3.906907500533834,4.0
10091,3.4827972207625266,4.0
10092,3.428512665538924,4.5
10093,3.770037987512613,3.5
10095,3.5360850768234915,2.0
10101,3.457567295900918,4.5
10102,3.568471656607235,4.0
10103,3.0530708385491336,4.0
10105,3.5790608799166015,3.5
10106,3.528959268057407,3.0
10110,3.4289237382089452,3.5
10112,3.362162915820935,1.0
10114,3.684372447793374,4.0
10116,3.44119581803094,2.0
10117,3.824900989659345,3.0
10119,3.554896084998463,4.5
10121,3.3830983163100843,4.0
10123,3.4799949641856824,2.5
10124,3.5952730110907942,3.5
10125,3.865704076264883,4.0
10127,3.4303133136568325,4.5
10129,3.4123627719355123,3.5
10132,3.2268103405239636,3.5
10133,3.9087908372410656,4.0
10135,3.4697427704028825,4.5
10140,3.5160518561013503,3.0
10141,3.2318179799655327,2.5
10142,3.171955964372322,1.5
10143,3.8495972105955363,4.0
10145,3.622616783360969,3.0
10146,3.341414033005845,1.5
10147,3.572391663927519,4.0
10148,3.5688988542076903,4.0
10149,3.5305369044911403,4.0
10150,3.598105783036623,3.5
10152,3.6286598536692813,3.5
10154,3.353462838630571,3.0
10155,3.5428154261111993,3.0
10156,3.175884480747947,3.0
10157,3.5316442442340024,4.5
10158,3.6612421709649627,0.5
10160,3.324336244827605,2.5
10162,3.5866293490074592,2.5
10164,3.379960631384898,3.0
10165,3.462121140814523,3.5
10167,3.422705439055697,3.5
10169,3.1829290987334002,3.5
10170,3.4613131606128262,4.0
10171,3.4992792489934335,3.0
10173,3.523714487491881,2.0
10174,3.564015440339097,3.0
10175,3.335258067661643,2.0
10184,3.4557485518437563,3.0
10188,3.6917393044507465,3.5
10191,3.2037434006291585,3.0
10193,3.1155917445123746,3.5
10195,3.1915360540492035,4.0
10199,3.618283733906151,3.5
10200,3.1963534971311485,2.5
10202,3.572434939881472,2.0
10205,3.1110430027135427,4.0
10207,3.5603486391055528,4.5
10210,3.456831817672338,4.0
10213,3.1776463312268404,4.0
10214,3.2644480846398842,2.0
10216,3.1377267792112318,4.5
10217,3.5574153994869717,3.5
10218,3.4970056208839404,4.0
10220,3.6733639721842604,4.0
10223,3.807861612513198,4.0
10224,3.276330334520586,3.5
10225,3.40071684545749,4.5
10229,3.309016567177652,4.5
10230,3.5745087699284754,4.0
10231,3.4847570385532496,4.0
10233,3.5123944349012675,4.0
10235,2.914207348828783,3.5
10236,3.305183435061426,4.0
10237,3.710817231102285,0.5
10238,3.3211378567210046,4.0
10239,3.7521002275952586,0.5
10240,3.453772113242057,3.5
10241,3.41625796305982,5.0
10242,3.7732380972784014,5.0
10245,3.515855352791756,5.0
10250,3.3788286450694267,4.0
10251,3.777521377047609,3.5
10252,3.525497719183039,5.0
10254,3.775959646980368,5.0
10255,3.4890060693353986,4.5
10256,3.204762515525665,5.0
10261,3.366205580112376,5.0
10262,3.462177334265472,4.5
10263,3.792948038996529,5.0
10264,3.8893783913629933,3.5
10265,3.5962009728079067,4.5
10266,3.5297178045469617,3.5
10267,3.4292571937198066,4.0
10268,3.7799813114274308,4.0
10270,3.500040791153137,3.5
10272,3.712101886516986,4.5
10273,3.380392750941897,5.0
10275,3.8949948846212332,4.5
10280,3.963198626308375,2.0
10281,3.694490378436383,4.5
10282,3.6563496301219285,1.0
10284,3.621098089512459,3.5
10286,3.688137122544355,4.0
10287,3.250265761689681,4.5
10288,3.968150882126162,2.5
10289,3.865648805649473,5.0
10291,3.8944050179802914,4.5
10293,3.8249350874235644,5.0
10298,3.197506716357602,3.5
10300,3.3383576549545193,5.0
10301,3.6780253187941563,4.0
10303,3.4533483561701015,5.0
10304,3.6791294204345473,3.0
10306,3.4414630016985837,3.0
10307,3.3850131179456544,4.0
10308,3.3773456824153456,4.0
10310,3.658597196016392,5.0
10316,3.474919784125417,5.0
10317,3.528264234935576,3.5
10319,3.7930699832344894,5.0
10321,3.4442680211865233,4.0
10322,3.339393494192871,4.5
10323,3.551483129654821,5.0
10324,3.5449367378212497,4.0
10326,3.4662268626973507,5.0
10327,3.232538464362729,4.5
10329,3.712482724616441,5.0
10330,3.545502158971858,4.0
10334,3.194388062641953,3.0
10335,3.4818410215018383,4.0
10338,3.7939356683165593,5.0
10340,3.811489174943629,5.0
10341,3.4351354164855277,5.0
10342,3.3006753613759425,4.0
10343,3.671987289964838,4.0
10344,3.5636316264409413,5.0
10345,3.4490267672604666,4.5
10349,3.1454040164242576,2.0
10350,3.4895507201943277,3.5
10353,3.3432188537134633,5.0
10354,3.817453806401686,4.5
10355,3.78402206324771,5.0
10356,3.4739937195419985,4.0
10357,3.7214035600365505,5.0
10361,3.4199309132005196,4.0
10363,3.7840903719132815,4.5
10364,3.6014074223121777,4.0
10365,3.2344306587914162,5.0
10370,3.6782653700490484,3.0
10371,3.6093817795623995,5.0
10372,3.434115663781854,4.5
10377,3.2729148175632585,4.0
10378,3.533028575591781,4.0
10379,3.3007633098451454,4.5
10380,3.7760525355773855,5.0
10381,3.489732221601791,3.5
10382,3.1815927967324202,3.5
10383,3.1713387688783365,4.0
10384,3.425242676212541,4.0
10385,3.5316442442340024,3.5
10386,3.647263620413406,4.5
10388,3.5948284975058438,5.0
10389,3.4284768674789383,3.5
10390,3.265047379534799,3.5
10391,3.7445812977653374,3.5
10392,3.299915521268058,5.0
10393,3.1994725753413666,5.0
10396,3.392567769455966,5.0
10397,3.4878902167553876,1.5
10398,3.513804017044823,4.5
10399,3.281951727464317,5.0
10400,3.2995206170632123,4.5
10402,3.3747312475584295,5.0
10403,3.3680815185501056,4.5
10404,3.5078425275398244,5.0
10405,3.2835935833385723,5.0
10407,3.199462347981456,3.5
10408,3.7603631944017297,4.0
10410,3.370568361337319,5.0
10411,3.3881971920267007,5.0
10413,3.5851593883599024,4.5
10414,3.432666075846507,4.0
10415,3.046182442093996,4.5
10416,3.2989995395886145,5.0
10417,3.5403409402317396,5.0
10418,3.3063814292598237,4.5
10421,3.837736078331851,5.0
10422,3.8550615096885164,4.0
10425,3.525395156227596,5.0
10428,3.8317165577649175,5.0
10429,3.2715476200199136,4.5
10430,3.1926784476838725,5.0
10432,3.2352975412278244,5.0
10433,3.123240732956809,3.5
10434,3.5835487681484492,3.0
10435,3.2572723014484097,4.5
10436,3.8245361335929706,4.0
10437,3.618283733906151,4.0
10439,3.1670424991423434,5.0
10440,3.548115663005291,5.0
10441,3.481461635226224,5.0
10442,3.4424066323206883,4.0
10446,3.2145610287181845,4.5
10447,3.3964434008299156,3.5
10448,3.7046675144676007,3.5
10449,3.6432017698438326,5.0
10452,3.4705054729500944,5.0
10455,3.1746607537683933,3.5
10456,3.3398959843516933,3.5
10457,3.680095659302048,4.5
10458,3.6964552331140106,5.0
10459,3.302615815197502,5.0
10460,3.5883974883894694,4.0
10461,3.363069812393552,2.0
10464,3.614392264577863,5.0
10465,3.3401176005241715,3.5
10466,3.2527267721026205,4.5
10468,3.598132294884418,4.5
10469,3.3385438159203282,4.5
10470,3.6806611334457515,5.0
10471,3.3766931956571113,4.0
10472,3.2506074410071717,3.5
10473,3.4747143356231263,5.0
10474,3.509041800313935,5.0
10475,3.6966407854463195,5.0
10476,3.291397589210125,4.0
10477,3.3761992201565465,4.5
10478,3.463802806811574,5.0
10479,2.8895958423704835,4.5
10485,3.2390248239253965,4.5
10486,3.1449020735527458,4.5
10487,3.3062565425799906,4.5
10488,3.5371420700925023,4.0
10489,3.577473760175009,2.0
10490,3.4465754967517235,2.5
10493,3.9251431432500343,3.0
10494,3.4784682162892917,2.0
10496,3.4296738462392176,2.5
10498,3.472129213117902,2.0
10499,3.628733267131697,2.5
10500,3.502012848081794,2.5
10502,3.3865761637977054,2.5
10504,3.913745453523789,3.0
10508,3.59462636105,2.5
10509,3.675308576013573,3.0
10510,3.5984115494572126,3.0
10511,3.574263703389938,2.5
10513,3.2469474582917326,3.0
10514,3.472614044204907,2.5
10515,3.221723732977248,2.5
10518,3.5636044607667148,3.0
10519,3.3512796266917118,3.0
10522,3.482838334591295,0.5
10523,3.5437677847699227,3.5
10529,3.1257605238755435,2.5
10531,3.4685496000608276,3.0
10534,3.5532299396965827,3.0
10535,3.6221816068002957,2.5
10538,3.7805672992496464,3.0
10539,3.2222124129577177,2.5
10541,3.3515615665287486,3.5
10542,3.449033420285985,2.0
10543,3.6217956552138326,4.0
10547,3.2961344785843956,1.0
10548,3.4187058043668537,4.0
10549,3.697192397451483,4.0
10553,3.8076524093619404,3.0
10554,3.7219002507074457,3.0
10556,3.5513446532640214,2.0
10557,3.638425347750247,3.0
10558,3.329073148204403,4.0
10559,3.3788286450694267,3.0
10560,3.4769300980660565,5.0
10561,3.7237864111148316,2.0
10562,3.7542426654727103,5.0
10563,3.9063395712236,3.0
10564,3.7434296168147645,4.0
10567,3.913745453523789,5.0
10570,3.671658009970689,5.0
10572,3.7008636567779547,4.0
10573,4.068316221999356,4.0
10576,4.175376485438787,3.0
10579,3.6271455967767565,3.5
10581,4.084215766099333,4.0
10583,4.1221621086411275,5.0
10584,3.947192925490308,4.0
10585,3.647032352143071,3.5
10586,3.4725076844756297,4.5
10587,3.807874590451359,3.5
10588,3.9842908299510045,4.0
10591,3.8249350874235644,4.0
10592,3.743630330600087,4.0
10593,3.423753101492427,4.0
10596,3.2704491795287063,1.5
10598,3.682111409654505,4.0
10599,4.122337115896871,5.0
10601,3.401574874112204,4.0
10602,3.6889009159721424,4.5
10603,3.8894571429512625,4.0
10604,4.130229923657722,4.0
10605,3.547070524602199,4.0
10606,3.8406834785973345,4.5
10609,3.6093817795623995,3.5
10613,3.4821079499363585,3.0
10614,3.6753774900832963,4.0
10615,3.6372291414317024,4.0
10616,3.3312506327198523,5.0
10617,3.701267176087661,4.0
10618,3.7928135368297173,2.0
10619,3.479025016013875,3.0
10623,3.6083218463098983,4.5
10624,3.8307400846534545,4.0
10625,3.590953294186603,4.0
10626,3.727342831292579,4.0
10629,3.4686060525910687,4.0
10630,3.602923856751404,4.0
10631,4.119068097823277,4.5
10632,3.6123420503023222,4.0
10633,3.643236679397662,2.5
10635,3.7437580174442893,5.0
10636,4.084130020916643,4.0
10638,3.4035830395297046,3.0
10639,3.476215795618672,2.5
10641,3.627173736397936,4.0
10642,3.5963634700924825,3.0
10643,3.590228871170485,4.0
10645,3.6985835118996726,4.0
10646,4.525566788512402,3.0
10651,3.57614057547708,2.5
10652,3.5331284102355385,3.5
10657,3.643484675583063,5.0
10662,3.4791048692160595,2.0
10664,3.364210459007602,3.0
10665,3.4487867970937836,4.0
10667,3.7572286647684865,4.0
10668,3.7246665042538467,3.0
10669,3.4800783785773532,3.0
10670,4.795966125168941,5.0
10673,3.366205580112376,2.0
10674,3.564028730412692,4.0
10676,3.803557942460851,5.0
10680,3.370418646539804,1.0
10682,3.6615595606734495,3.0
10684,3.5372761422958354,4.0
10686,3.57079132662648,3.0
10688,3.6539391969268005,5.0
10689,3.6208889787578933,5.0
10691,3.518888035468587,4.0
10692,3.8076524093619404,5.0
10696,3.777521377047609,5.0
10698,3.4954610345689203,4.0
10701,3.803557942460851,4.0
10702,3.490705367940505,4.0
10703,3.5962009728079067,2.5
10705,3.555169965713197,3.5
10706,3.419030456830331,4.0
10707,3.064162351652274,3.5
10709,3.8312866692260217,5.0
10710,3.913745453523789,4.0
10711,3.137069714503783,3.5
10712,4.070700868250249,4.5
10713,3.8362488876262724,4.5
10714,4.2616189597441965,4.5
10715,3.370598631017243,5.0
10716,3.477270578170393,4.5
10717,3.606032463459069,4.0
10719,3.876428850143391,5.0
10720,3.602103536833916,5.0
10721,3.743630330600087,5.0
10722,3.8796734723991566,5.0
10723,3.5396916948889148,3.0
