original_row_index,oof_pred_gbdt,rating_true
17584,3.631482508521494,3.0
17587,3.635631140800629,4.5
17588,3.746456907005819,3.5
17590,3.0947792928536955,3.0
17591,3.8593757708219147,4.5
17592,3.7712892197767243,3.0
17595,3.339986941639361,3.0
17597,3.2188161898837993,3.5
17598,3.791026427969574,3.5
17601,3.690161966429145,3.5
17604,3.9515504402644592,5.0
17605,3.6566258756347656,3.5
17606,3.4012793796920207,4.0
17607,2.8983259827831653,3.0
17608,3.303001361537979,1.0
17610,3.9587574716888363,5.0
17612,4.3111856405584525,5.0
17613,4.209506206253065,4.5
17614,3.9296570591290605,5.0
17616,3.4683583855208995,3.5
17619,3.1000768743678426,4.0
17620,3.5552393788985523,3.5
17621,3.5594908517376482,4.0
17622,3.291552931890538,4.0
17624,3.8582263908843957,5.0
17626,3.4114220099194568,3.0
17627,3.799162526042922,5.0
17628,3.958760820823542,4.5
17629,3.630447891204927,4.0
17630,3.601585736222243,4.0
17631,3.460115981078339,4.0
17632,3.496399756711108,2.0
17634,3.6413038888132405,5.0
17636,3.9653207766785608,5.0
17637,3.6725471490055144,5.0
17639,3.546380208322662,5.0
17644,3.4992600888954097,4.0
17645,3.7557838178925738,4.0
17646,3.34377623179648,2.0
17649,3.1088552369385853,4.0
17650,3.8117158850238457,4.0
17651,3.5071634732312065,4.5
17652,3.528965176019512,3.5
17653,3.69911600313046,4.0
17654,3.792313315755508,3.5
17656,3.7548870407515276,4.5
17657,3.435990438819396,4.0
17658,3.565303635695449,3.5
17659,4.083143178711047,5.0
17660,4.216028777075843,5.0
17661,4.141313733189849,4.0
17662,3.980703224314974,4.5
17663,3.928107509350339,5.0
17665,3.8866059581482695,4.5
17666,3.867150422629068,5.0
17667,3.3835078293513017,3.0
17670,3.7834058414877454,4.0
17671,3.622386513041094,5.0
17672,3.817548325424906,4.0
17674,3.8858432788407518,5.0
17675,3.91774578858023,2.0
17676,3.64437404455233,3.0
17677,4.011114716657892,5.0
17679,3.823360228476312,4.5
17680,3.8865552867294553,4.0
17681,3.4118839339766276,2.5
17687,3.6583908954459132,5.0
17690,3.497746754217827,4.0
17691,3.243966772471284,3.5
17692,3.3713962904184482,3.0
17694,3.7846232487651075,4.0
17695,2.766995113996426,3.5
17696,3.4014964666507534,3.5
17698,3.4729701152619636,4.0
17699,3.416106023161635,2.5
17700,3.837910279959475,4.0
17702,3.606546946235939,4.0
17703,3.492046869609632,4.0
17705,4.165107552317277,4.0
17706,4.036321212379084,4.5
17707,3.2998482515971816,2.5
17710,3.9663971859314917,5.0
17711,3.401403061773266,3.5
17714,3.446900292772563,3.5
17715,3.4456736733385367,4.0
17718,3.524996273105016,3.5
17720,3.2622515176263454,4.5
17723,3.7667427322909,4.0
17725,3.383682301530059,4.5
17726,2.9362329260876985,3.0
17727,3.887064239444367,5.0
17728,3.772690323376396,3.0
17729,3.874656713061385,5.0
17730,3.635631140800629,5.0
17732,3.270348454461443,4.0
17734,3.9751947025265744,4.0
17736,3.8937913031550826,4.0
17737,4.107961678681588,5.0
17739,3.9472710306570913,4.5
17740,4.104698102624604,5.0
17742,3.5607727969125675,4.0
17743,3.9336912050400183,5.0
17746,3.565092212339663,3.0
17748,3.4663857818321766,4.5
17750,3.5041491325637875,3.5
17751,3.706582825330528,5.0
17753,3.7590635675379325,3.0
17756,3.5422009227659896,4.0
17757,3.81675606889487,4.5
17758,3.8758215224659036,3.0
17764,3.2713142924845275,3.5
17766,4.01303610651314,4.5
17767,4.272260886871494,4.0
17768,4.2965134649025085,4.5
17770,4.100392608397734,3.5
17771,3.447655005034243,2.0
17772,4.127887998385105,3.5
17774,3.9180650143164066,3.0
17778,3.9272391830977837,4.0
17780,4.129886611753324,3.5
17781,4.253403666194795,3.0
17782,3.790716268533393,3.5
17784,3.9689505383024355,3.0
17785,3.984775983960644,4.0
17787,4.0234858360385966,3.0
17789,3.768881320618606,3.5
17790,3.397324287585598,4.0
17793,3.2440899569305515,3.5
17794,3.4058653883288663,3.5
17795,3.92509087248535,4.0
17796,3.791310314365632,2.5
17798,3.671942530495822,3.0
17802,3.7378650851282016,4.0
17804,3.8323259071076006,4.0
17805,3.7171261938102496,2.0
17806,3.3342233483707036,3.5
17807,3.37926568082842,3.5
17808,4.11339932605019,3.5
17811,3.838604704488567,3.0
17813,3.792908473546199,2.0
17814,3.9615090444369208,3.5
17815,3.7713117772541036,4.0
17816,4.152909517547887,4.0
17817,3.2622790879330905,4.0
17818,3.6294558284329907,3.5
17819,3.6587822291919196,3.0
17824,3.7194086633175565,3.5
17825,3.6643552723734643,4.0
17826,3.202278636429661,2.5
17827,3.0332811437048717,4.0
17829,3.3805025106494107,2.5
17831,3.6413038888132405,4.0
17834,3.8632818635955104,4.5
17836,3.57833052113074,3.0
17839,3.461593990643683,1.0
17841,3.3998687951259163,4.0
17844,3.9170453867723625,3.5
17845,3.725091994884628,3.5
17847,3.298681053551965,1.0
17848,4.158638250759302,4.0
17849,3.308491935676237,3.5
17850,3.52721479272029,1.5
17852,3.0787234556339693,3.0
17853,3.7928770390030766,4.0
17854,3.377916204178315,4.5
17855,4.007274785512724,3.5
17856,3.3428807325764494,3.0
17859,3.815339076802097,3.5
17862,3.3951772343916837,3.5
17864,3.7815391693771816,3.5
17865,3.761726826306449,3.5
17866,3.442076807689011,3.5
17867,3.776981527888944,4.0
17868,3.7479200660559133,2.0
17869,3.669527310019324,3.0
17871,3.518189751238508,4.0
17873,3.5307599226530644,3.0
17874,3.392377165998309,3.5
17875,3.013798506156666,4.0
17881,3.3694508220925066,4.0
17882,3.4281852446323264,4.0
17883,3.606921822058085,3.0
17884,3.558314406654222,3.5
17885,3.4824062494743595,3.5
17888,3.653681442802686,2.5
17889,3.659919054925667,3.5
17891,3.6668284723626887,3.5
17892,3.589186166347229,3.5
17893,3.5862845669028527,3.5
17895,3.495290105372695,4.0
17897,3.838710678052135,4.0
17898,3.305382375707961,4.5
17899,3.7320932653856747,4.0
17900,3.3236956540027776,3.0
17903,3.313260142484399,3.5
17904,3.4699530412620225,4.5
17905,3.1555335834196065,3.0
17910,3.393661649699697,3.5
17911,3.5088509155391843,4.0
17913,3.5456930634405297,3.5
17914,3.589784289139022,3.5
17916,3.4686958911319197,3.5
17917,3.4474229802043004,2.0
17918,3.704872153066664,1.0
17919,3.609600824965784,3.5
17920,3.5171047249593506,3.5
17922,3.610415924724037,3.5
17923,3.4921406432918034,4.0
17924,3.7721560483192422,3.0
17925,3.842736031856113,5.0
17927,3.6274275963404685,4.0
17928,3.839221338747548,3.0
17929,3.3973498001265354,3.0
17933,3.4414850293245745,4.5
17935,3.492265500387077,4.5
17936,3.6015543155859775,4.0
17938,3.7996606558655026,2.0
17939,3.700839262196986,2.0
17941,3.269658121317395,2.0
17942,3.60947942338809,5.0
17943,3.606703339928431,4.0
17945,3.8119932964418055,4.5
17946,3.2587222885433422,4.0
17949,3.6534997327022856,4.0
17951,3.5447595290174037,3.0
17952,3.68018447828869,1.5
17954,3.60721526992189,4.0
17956,3.834867303108721,3.5
17957,3.5930282632563895,4.0
17958,3.5232296873876643,4.0
17960,3.5497836448027957,4.0
17962,3.784165259262823,5.0
17963,3.3226470933595804,4.0
17965,3.996010470718728,1.5
17970,3.5625442868125226,4.0
17972,3.6111420179234446,4.0
17973,3.565551680914667,4.0
17974,3.755575713656083,5.0
17977,3.8315877933736946,3.0
17981,3.461742543539582,3.5
17983,3.6933489308046727,4.0
17985,3.5134140016461286,1.0
17987,4.041170285049192,4.5
17989,3.81369335739609,2.5
17990,3.6654729522349854,2.5
17992,3.5154672152477477,3.0
17993,3.4005430694612317,5.0
17995,3.7548479610504444,4.0
17996,3.2420907850874126,2.5
17998,3.4023760769446496,3.5
17999,3.792286816011086,2.5
18000,3.490190688685576,1.0
18001,3.4389371407095797,3.0
18002,3.4939238697727526,3.5
18004,3.159192002797773,0.5
18006,3.178444208417802,2.5
18007,3.4136825931537453,3.0
18008,2.8877674908456963,2.0
18010,3.4067766442097653,3.0
18012,4.3111856405584525,4.5
18013,3.2913678850669106,4.0
18015,3.140618831657133,2.0
18016,3.747712367005329,1.5
18018,3.444808510309921,3.5
18019,3.433167929761391,4.0
18020,4.108991779264177,4.5
18021,3.8505163333783443,3.0
18024,3.4740325325955634,3.5
18025,3.2843511406584884,4.0
18027,3.4550148833027023,4.0
18028,3.5071634732312065,3.5
18029,3.5475087869668913,1.5
18031,3.705340562206182,0.5
18032,3.4555410816434544,1.5
18033,4.105390472278417,3.5
18034,3.210376941965647,2.5
18035,3.0707691259992167,3.0
18036,3.064870251652204,2.5
18037,3.640562673510348,3.5
18038,3.802087445885356,3.5
18039,3.5362469321506738,3.0
18041,3.435990438819396,3.5
18043,3.299027408604466,4.0
18044,3.565303635695449,4.0
18047,2.9592905623445964,2.5
18048,3.131623695162266,3.0
18050,3.4161034613342594,4.0
18052,3.4026194233426934,1.0
18054,3.531115030848925,3.0
18055,3.0727779290796744,3.5
18056,4.4072693293946505,3.5
18057,3.3636615933076035,3.0
18058,3.3382590027320873,4.0
18059,3.649483219857178,4.0
18060,3.466078981140365,2.5
18061,3.368905229541672,3.0
18064,3.2821055391138683,3.0
18066,3.94012805833728,4.0
18067,3.690702774338728,4.5
18068,3.9312735079372456,3.5
18069,3.957608038066644,3.0
18070,3.9617829420727366,4.0
18071,3.6697028144045305,3.5
18072,3.985846226313071,4.0
18073,3.566228229227748,4.5
18074,3.598133458011673,3.5
18076,3.4487525077580767,2.5
18078,3.249354335447485,2.5
18080,3.384661303482988,1.0
18083,3.5786561895318303,3.0
18084,3.5378768875303117,3.0
18087,3.459820740859827,3.0
18093,3.4277073035413284,2.5
18097,3.3413830742723873,3.5
18098,3.381230565429244,3.0
18100,3.4120774336754676,3.0
18101,3.495887854136952,3.0
18104,3.6228722122815844,3.5
18108,3.266646839433532,2.5
18109,3.509747167253031,3.0
18110,3.243966772471284,0.5
18113,3.4220384827264687,4.5
18114,3.26088795686596,4.5
18117,2.972339804261377,3.0
18123,3.270057991944524,4.0
18125,3.5955649570997243,2.0
18126,3.3987172550578704,3.0
18127,3.3261449523263895,3.0
18129,3.141873115344651,3.5
18130,3.4729701152619636,3.0
18131,4.000641088173641,4.0
18132,3.5260027413365043,3.0
18133,3.5425203152577587,3.0
18134,3.5835631861066513,3.5
18137,3.3246145879105433,2.0
18138,3.575701077962951,3.0
18139,3.4256897087499314,4.0
18141,3.8311915834995363,4.5
18143,3.200814561523747,3.5
18146,3.65509758292197,4.0
18147,3.636412772129017,4.0
18148,3.432282850437615,3.5
18149,3.503865250179071,2.5
18150,3.2643379734469464,2.5
18151,3.2860886865404257,4.0
18153,3.2961408918456825,4.0
18154,3.38737168402482,2.5
18157,3.613448276104754,3.5
18158,3.1510178098365267,3.0
18161,3.1185167940373315,3.5
18162,3.305263619676902,3.5
18163,3.781444363794199,3.5
18164,3.0453680985565357,3.0
18167,4.040847071974358,5.0
18168,3.605683132347271,2.5
18169,3.5467478224895403,3.0
18170,3.2951786635853555,2.5
18173,3.5611021314220404,2.5
18174,3.4641250889068247,3.0
18176,2.667561479121098,2.0
18177,3.838936917386418,3.5
18178,3.4557100342889515,3.0
18179,3.8727175023107647,2.0
18180,2.979443526962804,2.5
18181,3.7187920772476897,4.5
18182,3.407604703345185,3.5
18183,2.824949343362344,2.0
18187,3.292272739891858,3.0
18191,4.065956780848782,2.5
18195,3.450283357859294,2.5
18196,3.4304475259838125,3.0
18198,3.7097863653606042,2.5
18199,3.6364044715437083,3.5
18201,3.4685023861353326,3.5
18202,3.40982921657292,2.0
18203,3.200394290238089,4.0
18205,3.8074595599510586,4.0
18209,3.4057792795062873,3.5
18212,3.3009830556067956,4.0
18217,3.7600943969999414,4.5
18218,3.215105445810234,4.5
18219,3.3373242107925694,3.0
18220,3.511566008025672,3.0
18221,3.482898236973114,2.5
18222,3.7113795662079796,2.5
18223,3.2919159578237416,3.0
18224,3.3396052801691134,3.5
18225,3.267052562985171,4.0
18227,2.7781879908171416,2.0
18228,3.3178699137197833,0.5
18229,3.4050500913847315,5.0
18231,2.8591409191914954,4.0
18234,2.970314123309767,2.0
18235,3.692927163221272,3.5
18236,3.498072485183758,2.5
18239,3.370516929147339,3.5
18240,3.081642599940422,2.5
18241,3.0995082083203758,2.5
18242,3.527300501563204,0.5
18243,3.240663787075778,2.0
18244,3.2937870978370762,3.0
18245,3.3065456903855166,3.0
18246,3.9164006786955685,2.0
18250,2.5951215290070246,0.5
18251,3.202258910019424,2.5
18252,2.4849779646080354,3.5
18255,3.3246732728268245,3.5
18257,3.132802039570032,4.0
18262,3.282042568335551,2.0
18264,3.337328181657027,1.0
18266,3.3341732169290044,4.0
18267,3.2151206153104326,2.0
18268,3.9751947025265744,4.0
18269,3.917898273657873,1.5
18270,3.5956074931408373,3.5
18271,3.3684085278307347,4.0
18272,4.01898054226786,4.5
18273,3.235460106588366,3.0
18276,3.0389472362022367,2.0
18278,3.4042146762082144,3.0
18279,3.475928386006608,3.5
18280,3.288226823816664,2.5
18281,3.8589537349038783,2.5
18282,3.5080617547194892,3.0
18283,3.1627611420881814,3.5
18284,3.0668846720730434,4.0
18285,3.800544566548237,4.5
18287,2.8905092215526555,3.5
18288,3.240547408562964,2.5
18289,3.2108159013171456,2.0
18291,3.9888734940608543,1.5
18292,3.091635593923011,4.0
18293,3.9606493982714617,4.5
18296,3.0644659698944348,3.0
18299,2.9388048985912274,3.0
18300,3.7945494824577786,3.0
18301,3.35019177138183,3.0
18302,3.263671408517195,4.5
18304,3.373242288352648,4.5
18305,2.99362568290426,2.5
18306,3.867571847450899,4.0
18307,3.5373501063802264,3.5
18310,3.0937464889215813,3.5
18313,3.705589549269443,4.0
18314,3.327493291501234,3.0
18315,4.0219178384315795,4.5
18316,3.5009575482918978,3.0
18318,3.2213811187452146,4.0
18319,3.2890881320160976,3.5
18320,3.4383357042079292,4.0
18324,3.630269183693387,3.0
18328,3.5717750530740484,4.0
18331,3.6152603200829723,2.5
18332,3.498175027190987,4.5
18335,3.872686729913572,4.5
18338,3.1443230161980242,3.0
18340,3.1614435819960343,4.0
18341,3.5307599226530644,2.5
18342,3.063402007706777,4.0
18343,3.3694508220925066,4.0
18344,3.431626420160962,4.0
18346,3.3354278882643404,4.5
18348,3.5171047249593506,4.0
18349,3.90256412371309,5.0
18351,3.4750614335727175,5.0
18353,3.517568286107113,5.0
18354,3.4992600888954097,5.0
18359,3.479765215547135,3.0
18360,3.835607734202959,4.0
18361,3.6818996295814514,5.0
18362,3.19363574637952,1.0
18367,3.480224015041813,3.0
18368,3.262561752829911,4.0
18371,3.299661082496928,3.0
18374,3.3657646513999584,4.0
18375,4.272260886871494,5.0
18376,3.2668023086967977,2.0
18378,3.3534679767787803,3.0
18380,3.756743096515962,3.0
18381,3.449076155148083,3.0
18382,3.375587589165738,4.0
18385,3.631526792115619,5.0
18386,3.807636954612494,5.0
18387,3.4896442305642963,3.0
18388,3.411755071578199,5.0
18390,3.3386946347118167,3.0
18392,3.31617749658611,4.0
18393,3.3253088672334328,4.0
18395,3.4709270936631507,4.0
18396,3.447655005034243,5.0
18402,3.5205498574493643,5.0
18405,3.5362469321506738,3.0
18406,3.672110538614801,3.0
18408,3.5507971229290125,3.0
18409,3.8139626902937542,3.5
18410,3.6627197198895334,4.0
18411,3.473338857580413,1.5
18414,3.544318823474771,5.0
18415,3.7358734081796787,5.0
18416,3.9531581470582413,5.0
18417,3.5160554831621527,3.5
18418,3.8473889170285083,0.5
18420,3.676846240420653,3.5
18422,3.438587550685263,1.5
18423,3.262561752829911,1.5
18424,3.3906146337796916,2.0
18425,3.299661082496928,2.0
18429,4.3111856405584525,4.5
18430,3.298969326233201,4.0
18431,4.2965134649025085,4.0
18435,3.4896442305642963,4.0
18436,3.4740325325955634,3.5
18438,3.1742677662873713,1.5
18440,3.4935969225794734,4.0
18443,4.105390472278417,4.5
18444,2.991075810346703,2.5
18445,3.5205498574493643,2.5
18446,3.5487807064112897,3.5
18448,3.5507971229290125,2.0
18449,3.842810111050764,4.5
18450,3.2583782454486383,2.5
18452,4.056830112004884,3.0
18453,3.9615365539618463,2.0
18454,3.4752962832963927,4.0
18455,4.006104744911268,4.0
18456,3.7833691126759543,3.5
18457,3.649483219857178,3.5
18458,3.968440603778221,3.5
18459,3.977285842027546,3.5
18460,3.9206656074096218,2.5
18462,3.7834058414877454,5.0
18463,4.253403666194795,3.0
18465,3.94012805833728,3.5
18466,3.922277247414748,4.0
18467,3.937532944965223,3.5
18468,3.730901331539703,4.0
18469,3.958326265320535,4.5
18473,3.6697028144045305,4.0
18474,3.991602344766388,3.5
18475,3.736502382424097,2.5
18477,3.5300954144533847,2.0
18478,3.502556667317282,1.5
18480,3.372468321858679,4.0
18481,3.194900744950621,4.5
18482,3.427642602205431,0.5
18485,3.438627448798327,3.5
18486,3.9217120347564447,2.0
18487,3.4220384827264687,1.5
18489,3.441993702902294,4.0
18493,3.5233829114189636,3.5
18494,3.411148540378949,2.0
18495,4.071449583933922,5.0
18496,3.2998482515971816,4.0
18498,3.838936917386418,3.5
18499,3.781305560639707,2.5
18501,3.876896645923859,3.0
18503,3.6294558284329907,4.5
18505,3.389112134616657,3.0
18508,3.811339894794563,4.0
18510,3.4000689319434336,3.0
18511,3.581980875034393,4.5
18512,3.7908780644863547,3.0
18513,3.911344218226423,4.0
18514,3.670962552680913,3.0
18515,3.509814041577226,5.0
18516,3.225174005778603,3.5
18517,3.9164006786955685,4.0
18518,3.4143600725987486,2.0
18519,3.695542543619449,3.0
18521,3.9535817420108983,4.5
18522,3.761522570644233,3.5
18526,4.01898054226786,4.0
18527,3.4283920916490263,3.0
18530,3.7896875724962733,1.5
18535,3.511120533023,4.0
18536,3.9161145848565635,4.0
18538,3.3301432526449086,4.0
18539,3.263671408517195,4.5
18541,3.7846991436868684,4.0
18542,3.207860622999425,4.5
18543,3.3494935196040205,3.5
18546,3.47133998984662,4.0
18548,3.6083354078006185,3.5
18549,3.6620744764197806,4.0
18550,3.601549374172073,4.0
18553,3.7074925247184476,2.5
18555,3.757944835631913,4.0
18556,3.3463666227016313,4.0
18558,3.5560569559540993,4.0
18559,3.668172974974075,2.5
18560,3.5232197334914845,3.5
18561,3.5013407549682367,5.0
18563,3.6413680338897727,3.0
18564,3.207758636805937,4.0
18565,3.7702769070801008,4.0
18566,3.368206908421416,4.0
18567,3.5696993616643047,3.5
18570,3.6929792717579897,4.0
18571,3.5672553165142467,3.0
18573,3.2421960167782693,3.5
18574,3.740954516150459,2.0
18575,3.559879748052487,3.0
18576,3.7716575306492968,4.5
18577,3.779482923120073,4.0
18578,3.474209212615948,4.0
18579,3.581435026647806,3.0
18580,3.622470701026093,2.0
18582,3.7266220621029547,4.0
18583,3.329829606602229,4.5
18584,3.510130450026752,4.0
18585,3.6711488895179007,3.5
18586,3.6488396897799587,4.0
18587,3.659017291454596,4.0
18592,3.2987466599482196,3.5
18593,3.46923038367121,3.0
18595,3.66030589918163,4.0
18596,3.652037764079547,3.0
18597,3.4181228122040572,3.5
18599,3.538422224893231,4.0
18600,3.4850973255999316,3.5
18605,3.4739988548093432,4.0
18606,3.4437018932141683,3.5
18607,3.64969198193485,4.5
18608,3.3058188740303613,4.0
18610,3.382322614855991,3.5
18611,3.455000040078083,3.5
18612,3.8561509493309933,4.5
18613,3.6393643654682255,3.5
18614,3.60369854124571,4.0
18615,3.5461192371853287,2.5
18619,3.587971252702954,5.0
18620,3.5807745103183026,4.0
18621,3.835607734202959,3.0
18622,3.7236835201268343,5.0
18623,3.41518226321131,3.0
18624,4.272260886871494,5.0
18625,3.074942440982877,3.0
18627,4.048684453522707,5.0
18629,3.8979009885455858,5.0
18630,3.8712014349145907,5.0
18631,4.000434258145656,5.0
18632,3.726102761651064,4.0
18633,3.568256064623618,5.0
18635,3.495887854136952,3.0
18636,3.4058653883288663,4.0
18637,3.4472023279632005,5.0
18638,3.613371102843662,5.0
18641,4.071449583933922,4.0
18644,3.964532805373752,5.0
18645,4.152909517547887,4.0
18646,3.3546751652365985,2.0
18649,3.4563300926997202,3.0
18651,3.380224655282732,2.0
18652,3.3217800410356126,4.0
18654,3.725091994884628,5.0
18655,3.545164363799651,2.0
18656,3.9606493982714617,5.0
18657,3.839895620176257,4.0
18658,2.9712140848169755,3.0
18660,3.7524600448987497,5.0
18661,3.406748135982407,3.0
18663,3.435990438819396,5.0
18665,3.2384462812874193,4.0
18667,3.37682431975392,4.0
18669,3.2501901962625475,3.0
18670,3.789484698976036,5.0
18671,3.4203652363718815,4.0
18672,3.3897537451881634,4.0
18673,3.5786561895318303,4.0
18674,3.4992600888954097,3.0
18678,3.5071634732312065,2.0
18679,4.209506206253065,5.0
18680,4.105390472278417,5.0
18681,3.802087445885356,4.0
18682,3.8766784243787877,5.0
18684,3.515579458032644,2.0
18685,3.9620591018780718,4.0
18687,3.9600285671691435,4.0
18688,3.8979009885455858,4.0
18689,3.2069491916532016,3.0
18690,3.6423744875366775,4.0
18691,3.8234764073723673,3.0
18693,3.9561188581823927,5.0
18695,3.9553969191403753,4.0
18696,3.4683583855208995,3.0
18697,3.88265529164764,5.0
18698,4.000434258145656,4.0
18700,3.958326265320535,4.0
18703,3.2316087477447226,2.0
18704,3.442089391038222,5.0
18705,3.901655772269129,3.0
18707,3.7568481636110436,1.0
18710,3.8299280252516104,5.0
18712,3.5106222645008307,4.0
18717,2.9302277023834256,3.0
18719,3.7782950753264632,5.0
18722,3.482558052393874,4.0
18725,3.466856413178672,4.5
18727,3.5021864921362136,4.5
18728,4.097757142261402,4.5
18731,3.45932886883093,4.5
18732,3.40120818730366,5.0
18734,2.9335541255905433,1.5
18736,3.9663971859314917,5.0
18737,3.649994647858695,4.5
18738,3.3889749066879844,5.0
18739,3.6265886650556696,4.5
18740,3.2472219525514325,0.5
18741,3.369483271785013,5.0
18742,3.3895726522304903,4.5
18744,3.388413867784445,5.0
18745,3.3707484889813983,4.5
18749,3.468576874279963,5.0
18751,3.3766401464414657,5.0
18752,3.0124824633338245,5.0
18753,3.708899551844617,4.0
18756,3.7066947562864536,4.5
18759,3.314476650675261,5.0
18760,3.5171047249593506,4.5
18762,3.839895620176257,3.5
18763,3.4328909300742745,2.5
18764,3.4559937398439073,3.5
18765,3.544318823474771,4.0
18768,4.041170285049192,4.0
18769,2.914159677996141,3.0
18772,3.5828643965005735,4.5
18773,4.29690111757275,3.5
18774,3.9690580373517785,4.5
18775,4.3111856405584525,4.0
18776,3.29544131383218,3.0
18777,3.488553228128433,1.0
18778,3.5036997016467244,1.0
18779,3.377127844939162,2.5
18780,3.4295156308434542,3.0
18781,3.399507391079535,2.5
18782,3.447655005034243,3.0
18783,2.9602457502597814,2.5
18784,4.24364831398776,3.0
18785,4.169654898743326,3.5
18786,3.7623747406907064,4.0
18787,3.053370531194114,3.0
18789,3.4423869822005453,3.5
18792,4.0781893216534755,4.0
18793,3.4752962832963927,3.0
18794,3.928107509350339,3.5
18796,3.9079193642244814,3.0
18798,3.9603883413473464,3.5
18799,3.9487013097697363,3.5
18800,3.88265529164764,4.0
18801,3.937532944965223,4.0
18802,3.6300948465664313,4.0
18806,3.9312735079372456,4.0
18811,3.6055601242169772,4.0
18812,3.603456088549973,3.5
18813,3.4674942186830084,3.5
18815,3.4118839339766276,2.5
18817,3.739386373176055,3.5
18818,3.006424891063693,3.0
18820,3.442089391038222,3.0
18823,3.2833116168499346,2.5
18824,3.438627448798327,4.0
18825,3.338034191997667,3.0
18827,3.791310314365632,4.0
18828,3.4729701152619636,2.0
18829,3.5260027413365043,3.5
18830,3.883825713369502,3.0
18832,3.372164825952151,3.5
18839,3.771923890222159,4.5
18841,3.2711280336424315,3.0
18844,3.5017696683157755,4.5
18845,3.503231067750131,2.5
18846,3.781444363794199,3.0
18849,3.4378843832431563,3.0
18850,3.799162526042922,4.0
18852,3.1228346247592196,3.5
18854,3.7187920772476897,4.0
18858,3.5652277921828675,3.0
18860,3.5103675328540542,3.5
18863,3.8011711196548457,3.5
18864,3.7031283901548258,4.0
18865,3.330673796924839,1.5
18866,3.218588778715081,3.5
18867,3.759378823770398,3.5
18868,2.940922426334411,1.0
18869,3.6731539941755016,4.0
18870,3.7479072544411496,3.5
18873,3.86144669878901,4.5
18874,3.695542543619449,3.0
18875,3.069226994634382,2.5
18877,3.2314353708411465,3.5
18878,3.3477455908795455,2.5
18879,3.9751947025265744,4.5
18880,3.761522570644233,3.5
18881,3.6637147647213983,3.5
18882,3.3684085278307347,4.0
18883,3.6535229249022376,4.0
18884,4.058752695977184,3.5
18885,3.235460106588366,3.5
18886,3.3663658130627065,2.5
18888,3.1799100288250908,2.5
18893,3.929511502597095,3.5
18894,3.511120533023,3.5
18897,3.5914609438280443,1.5
18898,3.35019177138183,3.0
18901,3.8237890274421007,3.5
18903,3.732504784407418,4.5
18904,3.4704026360187394,3.0
18905,3.941317585710291,3.0
18906,3.6919033633929756,3.5
18908,3.2226547657149833,2.5
18909,3.7783660903309757,4.0
18911,3.957348073465531,3.5
18912,3.6083354078006185,4.0
18913,3.3837480204653336,4.0
18914,3.6136236370575845,4.0
18915,3.8234219901026134,2.5
18921,3.755580524771633,3.5
18923,3.7700449344294866,3.5
18925,3.668720279340111,4.5
18927,3.269063598179735,2.0
18928,3.353247079588952,1.0
18931,3.6346465347873655,3.0
18932,3.6344121007134502,4.0
18934,3.360732360412886,3.5
18938,3.365973211325381,3.0
18940,3.7702769070801008,4.0
18941,3.574212159531921,2.0
18942,3.5526470547299502,2.0
18945,3.421341039480802,4.0
18946,3.5681077870088806,4.5
18947,3.451290300581148,3.0
18948,3.606921822058085,3.0
18949,3.5729870903538243,4.5
18951,3.648312617908701,3.5
18953,3.9679860386671586,4.0
18954,3.656591648939887,4.0
18955,3.646435026433725,4.5
18958,3.5977896747331846,3.5
18959,3.3633379939809758,3.0
18963,3.3881655852522945,3.5
18965,3.65205645216783,3.5
18966,3.6643025682158297,3.5
18967,3.6286992835557395,3.0
18968,3.667864090201266,3.5
18969,3.0587821995455537,3.5
18970,3.729406536932341,4.0
18971,3.1531649899713257,2.5
18972,3.703043875786698,4.0
18974,3.4460425865045496,4.5
18976,3.6200784852076495,3.5
18978,3.7030526094245673,3.0
18979,3.6411700728583027,4.0
18984,3.4794568324112505,4.5
18985,3.4001375465099883,0.5
18986,3.6558114008006,4.5
18987,3.5105909774109394,4.5
18988,3.5741279774394292,4.5
18989,3.53511814692766,3.5
18991,3.5005519842837662,4.0
18994,3.616171466718376,4.0
18995,3.713935212087129,4.0
18997,3.478252414811335,4.5
18999,3.162111471635681,2.5
19000,3.3573835676092414,3.5
19001,3.6801214972915455,4.0
19004,3.5282478426519255,3.5
19005,3.350834806084043,3.0
19006,3.546087304878731,4.0
19007,3.5966740384987865,4.0
19008,3.4496167203544106,2.5
19009,3.8316970380310464,4.5
19010,3.431238809325813,4.0
19012,3.118111204268423,0.5
19014,3.504055714149385,4.0
19017,3.3527378618202444,4.0
19021,3.1192801260248357,3.0
19024,3.681507293149495,3.5
19026,3.4689118334757754,2.0
19027,3.2652420449465094,4.0
19028,3.9068178480515328,3.5
19030,3.5219281140904934,4.0
19031,3.6903602234362705,4.0
19032,3.608658634423355,4.0
19034,3.6924832261415648,4.0
19035,3.896206999109002,4.0
19042,3.543926210906468,4.0
19043,3.4126185341514796,4.5
19044,3.328440154018888,4.0
19045,3.2202144105328236,4.0
19046,3.611372960690382,4.0
19047,3.5582310550662775,3.5
19051,3.4452863374880143,2.5
19052,3.745681801558242,4.0
19053,3.5061433713148076,4.0
19055,3.4710875814815223,2.5
19056,3.415745862276489,4.0
19058,3.189417427818377,2.0
19059,3.3197596468829937,1.5
19064,4.028975747370747,4.0
19066,3.670160771069992,1.5
19068,3.4750614335727175,2.5
