original_row_index,oof_pred_rf,rating_true
14186,3.747538617055244,4.0
14187,3.1888409030469114,3.0
14188,3.624242095945125,4.5
14189,3.727673802270839,3.5
14190,3.5410121674144595,3.5
14192,3.4081719312649335,4.0
14194,3.4511292933759994,4.0
14195,4.100243194789803,4.0
14198,4.182374495754946,4.5
14200,3.99513693663944,4.0
14201,3.7791102889398798,4.5
14202,3.838586082679249,4.0
14203,4.0240362223432635,3.5
14204,3.939991722175748,4.5
14205,3.929526931022025,3.0
14206,4.138817201071975,4.5
14207,3.8450055325375336,5.0
14209,3.6593078056612747,3.0
14211,3.66128708633732,3.5
14214,3.7290497345229188,3.0
14222,3.5934629017203794,4.0
14223,3.360474648023352,3.5
14224,3.4591577815498664,3.5
14225,3.1751771395150423,4.0
14226,3.600646574965619,3.0
14227,3.569180938170868,4.0
14229,3.3376248904368198,1.5
14231,1.9348156446638465,2.5
14233,3.3275144730036725,1.0
14236,3.0419487423215195,2.5
14237,3.674221136566788,2.5
14239,3.8231520694536174,3.5
14240,3.8243215628889855,3.5
14241,3.5156545562432755,4.0
14243,3.682379907227237,2.5
14245,3.543185517735141,3.5
14247,3.2045615467416617,2.0
14248,3.4041701570474543,4.0
14249,3.4526096049659065,2.5
14250,4.014556214685716,4.0
14251,3.7439578236612756,3.5
14253,3.346940620289971,3.5
14255,3.820874588890841,4.5
14257,2.979808647913424,2.5
14258,4.140092016159966,5.0
14260,3.7832759184649927,1.5
14261,3.249780748565946,4.0
14265,2.741379677752553,4.5
14266,3.34942899339728,3.5
14269,3.477785862332549,3.0
14270,3.590962358684975,1.0
14273,3.0094802213394214,1.0
14277,3.516983745510937,3.5
14278,3.2924405784515574,3.5
14280,3.9032073704166375,4.5
14282,4.115369855608725,5.0
14283,3.710469947462697,3.0
14286,3.4486683024095353,5.0
14287,3.769443579773274,4.0
14289,3.51476309743661,0.5
14292,3.0566923583129166,3.5
14293,3.8166660066835196,3.0
14294,3.3214933665905737,4.5
14298,3.508150251759623,2.5
14299,3.460153970725632,3.5
14300,3.6392385671802803,4.0
14302,3.7789027794706946,3.5
14303,3.8219546528504007,4.0
14304,3.789790828859927,3.5
14305,3.9128022815501065,4.5
14306,3.826364395292806,3.5
14308,3.9529472620531796,3.5
14309,3.324830320657531,3.5
14310,3.169581758502881,3.5
14311,3.082794342554562,2.0
14312,3.3305322149264533,4.0
14314,3.812237881775033,2.5
14315,2.8982383141703094,4.5
14322,3.9744489120473996,4.5
14323,3.5345952372936904,4.5
14324,3.7683932975882324,3.5
14326,3.5681309292281465,4.0
14327,3.2116720240757655,2.5
14328,3.304798289748072,2.5
14329,3.139837895460947,4.0
14331,3.021322618308787,3.5
14334,3.288057817003292,3.5
14335,3.549523503402956,4.0
14337,3.221590058806437,3.5
14338,2.8452029648667674,2.5
14339,3.285911586787448,3.5
14340,2.751602699645101,2.5
14341,3.148405306780771,5.0
14342,3.277998422118114,4.0
14343,2.9533243599456704,3.0
14348,2.9125270843407476,3.0
14349,3.1468744589107995,3.0
14351,3.48724649144268,4.5
14352,3.9129130987624574,5.0
14353,3.0773919948342527,1.5
14358,3.2074690801426153,3.0
14359,3.35968870938152,3.5
14360,3.721313948339434,4.0
14363,2.9514648751502603,3.0
14364,3.504339708714486,4.0
14365,3.0629521503428965,4.0
14367,2.988693079077675,4.0
14371,3.731895383535818,1.5
14372,4.063586690124054,4.5
14374,3.5770411279136884,3.5
14375,3.536088550273726,4.0
14377,3.270008532717246,4.0
14379,3.2504725563709864,2.0
14380,3.7768050904737356,3.5
14381,3.394666475300671,3.0
14384,4.1441879197575995,4.5
14385,2.9101733586829495,3.0
14386,3.189061278112322,4.5
14392,3.7503762940240866,3.0
14393,3.338467495547435,3.0
14394,3.3062726845103794,4.0
14395,4.257651087687897,5.0
14396,3.427889629817451,5.0
14398,3.488787760343948,4.0
14400,3.5361240884769116,4.0
14401,3.5422083875852253,4.0
14402,3.6329643376452405,5.0
14404,3.5487832295373205,4.0
14405,3.513318957614685,5.0
14407,2.9274842568097887,3.0
14408,3.913884787563137,4.0
14410,3.380553723326986,3.0
14411,3.730969903968008,5.0
14412,2.9202897392265816,5.0
14413,3.2969016856251545,5.0
14414,3.759959471945702,4.0
14416,2.9597710035350726,4.0
14419,3.2436417717121206,5.0
14425,3.061671768190912,5.0
14426,3.468662429490355,5.0
14427,3.380553723326986,4.0
14429,2.93035648801076,3.0
14430,3.098175229154322,4.0
14431,3.4776484993842773,3.0
14432,3.137931558884755,4.0
14434,3.3185527963261627,3.0
14436,3.4421956392476183,4.0
14437,3.472376076790478,4.0
14438,3.677149930804553,5.0
14439,4.05176565857145,5.0
14440,3.7539111787260073,5.0
14441,3.43437931952833,5.0
14442,3.201917107299809,5.0
14443,3.7769127128652964,5.0
14444,2.9887011083347863,5.0
14448,3.996569409313368,3.0
14449,3.64429867209738,5.0
14451,2.8955088518597796,4.0
14452,3.633268724464545,3.5
14453,2.4967625858831526,2.0
14455,4.390481238914785,5.0
14457,3.157728667250091,3.0
14458,3.6254124637765193,5.0
14461,4.193116308272264,5.0
14462,2.8601432537025677,2.5
14465,4.254518865127196,4.5
14466,4.151998635789814,4.0
14468,4.13994551048144,5.0
14470,4.134462727172929,4.0
14472,4.1239665191747195,4.0
14473,4.041125889696582,5.0
14475,3.2654725548422707,3.5
14476,3.794015672195332,5.0
14477,3.2792856646616526,4.5
14481,3.710469947462697,4.5
14485,3.6260033821360413,3.5
14488,3.992004485560014,5.0
14489,2.93035648801076,1.5
14490,3.114110996044792,5.0
14492,4.255358576768508,5.0
14493,3.3473494558113286,4.0
14495,4.090243751618439,4.5
14496,3.1160481368303534,2.5
14498,3.6616148711964187,2.0
14499,4.097273971117081,3.0
14500,3.4377799719187982,4.0
14502,4.169909168292537,4.0
14503,3.9237900936774452,5.0
14504,4.158527438466258,3.0
14505,3.322626331015002,1.0
14506,4.115369855608725,2.0
14509,4.063586690124054,5.0
14510,3.8395996621443107,4.0
14512,3.4760088561827818,5.0
14515,3.645637899503973,4.0
14518,3.8086191302765955,3.0
14519,3.5771847722188665,2.5
14520,3.8208484782330823,2.5
14524,3.811757590107855,5.0
14528,3.790537415465679,3.0
14530,3.7919135035701896,3.0
14531,3.250496395543181,4.0
14532,3.866125065897781,4.0
14533,3.6906378049234108,3.0
14534,2.4452841748258036,0.5
14535,3.899441155072566,5.0
14536,3.0527521786556395,0.5
14537,3.1665791136770265,2.0
14538,3.867265919831934,5.0
14539,3.9414209213428264,3.5
14545,2.4440632398453195,4.5
14547,3.691659170927325,4.0
14548,3.709433877021813,5.0
14549,3.4714982674276396,3.5
14551,3.434842938091462,4.5
14553,3.782508737344375,5.0
14555,3.823186711530684,3.5
14556,3.8810636167923063,3.5
14558,3.6573308033009884,4.0
14559,3.8291841740334025,4.0
14560,3.505234757942064,4.5
14561,3.652480888152998,4.0
14562,3.7547457115493628,4.5
14563,3.665920963135402,5.0
14565,3.6805478429638017,4.0
14566,3.6902069782720686,4.0
14567,3.9900984192015625,4.0
14568,4.373246369876584,5.0
14570,3.7205442011544445,2.0
14571,4.3030444849938485,5.0
14572,4.181716111825595,5.0
14573,3.1792059557453785,4.0
14576,3.704159929162646,4.0
14577,3.6616148711964187,4.0
14578,4.241726209566817,5.0
14579,3.9071352145063862,4.0
14580,3.957905292908165,5.0
14582,3.343261471639693,3.0
14583,4.246443031021421,5.0
14585,4.054859200241449,5.0
14586,3.5361240884769116,4.0
14587,3.2868940564130367,4.0
14588,3.941039616551097,5.0
14589,4.256342170882378,4.0
14590,4.296817680145882,5.0
14593,4.213529077963817,4.0
14595,3.786791062119474,5.0
14598,3.657779402873224,4.0
14600,3.830056391188498,3.0
14601,4.190898361103244,4.0
14602,3.4511292933759994,4.0
14603,3.476207881995913,3.0
14604,4.2193535805521085,5.0
14605,3.8495578823458727,4.0
14606,3.9210529481052934,5.0
14607,3.9596960724761034,4.0
14609,4.141993514188813,5.0
14610,3.921914815112343,5.0
14614,4.033253334463264,5.0
14615,3.939991722175748,5.0
14618,4.256472004576304,3.0
14619,4.189595015672069,5.0
14620,4.0345195201029656,5.0
14621,4.186749592842963,5.0
14623,3.875298733517504,5.0
14624,3.019035458828768,3.0
14625,3.6304827687382324,4.0
14626,3.24367970244482,4.0
14627,3.4545978309369563,3.0
14628,3.338946660088187,3.0
14629,3.6816833581456927,2.0
14630,3.244484990575556,4.0
14632,3.5464544727757157,4.0
14633,3.8082024996849344,4.0
14635,3.725601095226974,4.0
14636,3.4606667551105996,3.0
14638,2.978995259047593,3.0
14641,3.6810937973048534,5.0
14643,3.326459435709956,4.0
14647,3.621024492366033,4.0
14648,3.2825508082225463,5.0
14649,2.983501972613992,3.0
14651,3.9847750135681155,5.0
14652,3.172712635384427,3.0
14656,3.753224305628259,3.0
14657,3.4375935342392556,3.0
14658,3.658247470334252,3.0
14660,3.7184665555509016,4.0
14661,4.19075734384607,5.0
14662,3.6549681092605666,5.0
14664,3.8193203563322116,4.0
14666,4.04727321536052,5.0
14667,3.8539360933339166,5.0
14670,1.9289033356529828,1.0
14671,3.357774471622087,4.0
14672,3.3884390111266907,3.0
14673,3.3631611353349267,5.0
14675,4.179144232799837,3.0
14676,3.74266413974674,3.0
14679,3.26129771759896,3.0
14683,4.0508516351927355,5.0
14685,3.451587983918238,4.0
14687,3.5085334015616008,4.0
14688,3.527511077555532,5.0
14691,3.9148072098019124,4.0
14692,3.534488656607177,5.0
14693,3.876905534585611,5.0
14694,3.397414522828301,4.0
14696,3.2334533025224603,4.0
14697,3.763169328958187,4.0
14701,3.557294511269613,4.0
14702,3.8104466903688525,5.0
14704,2.9035815193965093,4.0
14706,3.905611507728038,4.0
14707,2.8712805526809806,4.0
14708,4.095805876037836,5.0
14709,3.348318180877294,3.0
14712,2.969805833157073,2.0
14714,3.9734465942870285,3.0
14719,3.772065676972646,3.0
14723,3.7795869343591204,5.0
14724,3.712931558388047,3.0
14725,3.383985065917898,4.0
14728,3.7630915300075984,3.0
14729,3.901610976410816,5.0
14732,3.1332014708387863,4.0
14735,3.9386777450147488,5.0
14736,4.194705124841067,5.0
14738,3.1510416326040542,4.0
14739,3.1865904957277404,4.0
14740,3.454818264956719,3.0
14741,2.93035648801076,1.0
14742,2.7162301115933736,2.0
14743,3.597364611282478,4.0
14744,3.367882393493638,4.0
14745,3.2904593333674255,2.0
14746,2.856434301442191,1.0
14747,3.366568031260247,2.0
14748,2.916215553039409,2.0
14750,3.9497901056441727,4.0
14753,3.385393208615602,2.0
14754,4.334920466472335,5.0
14755,3.7420521772013897,4.0
14757,3.5469974977612186,4.0
14759,4.257651087687897,5.0
14766,3.1433804639005496,2.0
14767,3.8346436854927166,4.0
14768,3.4865495848682677,2.0
14770,3.6603887459928632,4.0
14773,3.6880727739926598,4.0
14775,3.0881645370322355,3.0
14776,3.3624446138183197,4.0
14777,4.241726209566817,5.0
14780,3.666350226636766,5.0
14781,3.4255639551855315,3.0
14782,3.345033689704775,4.0
14788,3.7411768420858404,4.0
14789,3.6390200020635826,4.0
14791,4.005297002111213,4.0
14792,4.193116308272264,5.0
14793,2.541464508776161,1.0
14796,3.612910286951691,3.0
14798,3.8690393491588653,4.0
14801,4.055764229519861,4.0
14802,3.4472576488768283,3.0
14803,3.327816242137416,4.0
14807,3.304850640916854,1.0
14808,4.497050436023244,5.0
14809,2.4821164663664685,3.0
14810,2.5407573314554055,3.0
14812,4.310933291108044,5.0
14813,4.158481161190958,5.0
14814,4.009020147295323,5.0
14815,4.174140373254122,5.0
14816,4.213529077963817,5.0
14818,4.0800623671120295,5.0
14819,4.154422612711753,4.0
14820,4.21065382429404,5.0
14821,3.786791062119474,4.0
14822,4.196780811569633,5.0
14824,4.120917207197383,4.0
14826,4.344221390498846,5.0
14828,3.3862089917501703,3.0
14829,3.2804130921833803,2.0
14830,3.65566551938361,3.0
14831,3.765517799224784,3.0
14832,3.744935414727231,5.0
14835,3.375974469562927,3.0
14836,3.691130196359775,2.0
14837,3.5635590477902856,4.0
14838,3.624242095945125,3.0
14839,3.842977931080154,5.0
14841,3.91046807835318,4.0
14842,3.9573848268263503,4.0
14843,4.206257650873334,4.0
14844,3.8949297303892845,4.0
14845,3.3196133561270464,4.0
14846,3.9574511553399727,5.0
14847,3.4413727621746966,2.0
14848,3.4855641839832696,4.0
14850,3.7323593492951055,2.0
14851,4.228909277451843,2.0
14853,4.173812234136243,4.0
14854,4.12693989769729,4.0
14855,4.191517474697715,4.0
14856,3.830164906187051,5.0
14861,3.904288009887777,5.0
14862,4.1866296938464655,4.0
14864,3.99513693663944,4.0
14865,4.141993514188813,4.0
14866,3.908701987720377,3.0
14867,3.7885022235391324,4.0
14868,3.6041089276835248,4.0
14869,4.426198192637605,4.0
14870,4.1698796384717305,5.0
14872,4.033253334463264,5.0
14873,4.0240362223432635,4.0
14874,3.762922200301448,5.0
14879,4.237805968406041,4.0
14880,3.9769888174574426,4.0
14882,3.8787889145189958,4.0
14892,3.8646163666713385,4.0
14893,3.7290532554598257,4.0
14894,4.054009258289263,4.0
14896,3.8450055325375336,3.0
14897,3.787494568243424,4.0
14898,3.7531399692762277,4.0
14899,4.115531802438352,4.0
14900,4.38465256099041,4.0
14902,3.6593078056612747,4.0
14903,3.2529571297714,5.0
14904,3.7961971979023996,4.0
14906,3.3830113437568037,4.0
14907,3.4475114436044976,2.0
14909,3.597411690342436,3.0
14910,3.81463214079919,5.0
14912,3.2302486603953775,2.0
14913,3.714228014456363,3.0
14914,3.24367970244482,2.0
14915,3.5010945773022093,3.0
14919,3.6476581563887165,4.0
14921,2.953518266721359,3.0
14922,3.8367622318421377,5.0
14923,3.1920639684055887,4.0
14925,2.211829766248196,2.0
14930,3.271143049295111,3.0
14931,2.607090885669959,1.0
14933,3.1814886738521335,2.0
14934,3.198083795874553,2.0
14936,3.5932975342315827,3.0
14937,3.2405023351862936,2.0
14938,3.240182364611448,3.0
14939,3.28520776286003,2.0
14940,3.4435404902357947,3.0
14945,3.784538770499207,4.0
14947,3.858705674844157,4.0
14948,3.5070141544839855,1.0
14949,3.725601095226974,4.0
14951,3.5934629017203794,4.0
14953,2.9591030107276572,2.0
14954,3.486223957045061,4.0
14956,3.901757755591033,4.0
14958,3.6118073814284593,3.0
14960,3.2007551353967845,3.0
14961,3.1119007973448602,3.0
14964,2.657044795141368,3.0
14965,4.1239665191747195,5.0
14966,3.525825460459887,4.0
14967,2.6961949262910165,3.0
14968,3.286007164477661,3.0
14971,3.8453215362280546,4.0
14972,3.612778651056219,4.0
14975,3.329743587139059,2.0
14976,3.313729987165164,2.0
14977,3.182682108824919,2.0
14978,2.817033854281675,3.0
14980,3.0899773043931393,3.0
14981,3.0902315084236602,3.0
14984,3.305717253641473,2.0
14985,3.777953944202397,3.0
14989,3.2630751927346195,3.0
14992,3.6874228976135686,2.0
14993,3.6746364743742332,4.0
14994,3.30366454795398,2.0
14997,3.026354806488563,3.0
15000,3.5889613712304644,4.0
15003,3.9410799890795607,5.0
15004,3.8247331033730627,4.0
15006,3.994586969654459,4.0
15007,3.844465975394282,4.0
15013,4.10075332834971,4.0
15014,3.7992959512451563,4.0
15015,3.786141388460509,5.0
15016,3.887232551833404,5.0
15018,3.943096828201122,4.0
15021,3.5313174245062426,4.0
15023,3.155844598013382,3.0
15024,3.4135983144595485,3.0
15028,3.400607372409363,3.0
15029,4.237298629936032,4.0
15031,3.8747935579113584,5.0
15032,2.8613670100150403,2.0
15033,2.95012480792539,2.0
15034,3.529075116164056,4.0
15035,3.293865233196659,4.0
15036,3.719208638580568,4.0
15038,3.5423140989582533,4.0
15039,3.366560846561386,2.0
15041,3.2221227821347673,3.0
15043,3.691635924085333,2.0
15045,3.585119006758378,3.0
15048,3.8275482655516067,3.0
15049,3.7305163738468368,3.0
15050,3.407684778669578,3.0
15051,3.6903789158211886,3.0
15054,3.3260099867738324,3.0
15056,3.8490283138869956,4.0
15059,3.7692352076149875,4.0
15060,3.5917027499658416,4.0
15061,3.23267244782653,4.0
15062,3.18835056141782,2.0
15065,3.374136548993797,2.0
15068,3.100237156170881,2.0
15069,3.9019411701042355,5.0
15070,3.9744014537577046,4.0
15071,3.6450121124992556,4.0
15073,3.240852652287547,2.0
15074,3.3629684305606315,3.0
15075,3.3256726648747628,3.0
15076,3.5353558723953045,3.0
15077,3.1359662439874243,4.0
15078,3.86376605154897,4.0
15079,3.386794674628055,3.0
15081,3.2247899468621823,2.0
15084,3.4765331544104527,3.0
15086,3.5186126367910395,2.0
15087,2.866520603549343,3.0
15088,3.6944190963461825,3.0
15093,3.436526403112307,4.0
15094,3.265202341115879,3.0
15095,2.686471080819703,3.0
15096,3.8701029046935984,4.0
15097,3.7295144085927596,2.0
15098,3.331215763756976,4.0
15100,4.005585643423846,3.0
15101,4.109287105213603,4.0
15102,2.841263886910573,1.0
15106,3.0394265071862594,3.0
15107,3.2716450684502094,2.0
15108,3.24004329820174,3.0
15109,3.211347861149268,3.0
15110,4.115627568875026,4.0
15112,3.891307359485742,4.0
15113,3.209077844296201,3.0
15114,3.619602281908283,4.0
15115,3.4974746037163658,3.0
15116,3.4678029372434294,2.0
15117,2.1900643587355146,1.0
15118,3.5071009632015757,3.0
15119,2.895178962369982,1.0
15124,3.858419116798745,4.0
15125,3.723099833748171,5.0
15127,3.8903887485926596,4.0
15130,3.0466417688627137,3.0
15131,2.771577310608105,2.0
15133,3.8999262230944054,3.0
15138,3.5302121515993488,4.0
15140,3.910823442563065,4.0
15141,3.8693276034148663,4.0
15142,3.7718834572225255,3.0
15145,3.677466522797044,4.0
15148,3.4884791655614267,4.0
15149,3.626261547896054,3.0
15152,3.8679662012535023,5.0
15153,3.898923748401302,5.0
15155,3.2865844143694183,5.0
15160,3.589825958847486,5.0
15161,2.33450030834945,3.0
15165,3.469169746172227,3.0
15166,3.5094102187166967,2.0
15168,3.3749495430104393,3.0
15169,3.9691696485109054,4.0
15170,3.310023451325921,2.0
15171,3.7914711847962423,4.0
15173,3.2151467212876113,2.0
15176,2.589930954907215,2.0
15177,3.774610815512497,4.0
15180,3.7215770988591577,3.0
15182,3.082090869115529,3.0
15183,3.6792517853975655,4.0
15184,3.866936362688536,4.0
15185,4.162445461259093,5.0
15187,2.8250098151318297,3.0
15188,3.8281744004194884,4.0
15189,3.607096296636676,3.0
15191,3.621496814062915,5.0
15194,3.3914983385558797,4.0
15198,3.865216695855632,4.0
15199,3.9735400430552463,5.0
15200,3.474211027383696,4.0
15201,3.4037236139454494,2.0
15202,3.107667733147536,1.0
15207,3.9353634432089013,4.0
15210,3.258800029221127,2.0
15211,2.7153583706138607,2.0
15212,2.883237341335624,3.0
15213,2.7524647284319252,2.0
15214,3.6621583389928607,5.0
15216,3.1933566618107676,2.0
15218,3.609589659773855,5.0
15219,2.892635743577318,3.0
15221,2.647772474709112,3.0
15222,3.11950172840091,3.0
15224,3.6723821071188762,4.0
15225,3.516817551451972,4.0
15230,3.6902069782720686,3.0
15231,3.901610976410816,3.5
15233,3.1990667339840995,5.0
15234,3.2756868773812697,3.0
15235,3.4491760406558076,2.5
15239,4.05176565857145,4.5
15242,3.43768463249798,3.5
15243,3.436432054454666,3.5
15244,3.7769127128652964,3.5
15247,3.4954710897297927,3.0
15250,3.4238344985604634,3.5
15252,3.415520608156847,3.0
15255,3.3983513033139316,3.0
15257,3.4262743884850413,3.5
15260,3.4659828953212877,4.0
15261,3.773069235951084,3.0
15262,4.274995386468313,3.5
15263,3.886417408952423,3.5
15264,3.891376348886701,4.5
15267,3.732084677280877,3.0
15268,3.535441300230689,3.5
15271,2.728963586797388,3.5
15274,3.66128708633732,3.5
15275,3.5641705348554154,2.5
15276,3.353237723206876,3.0
15277,3.271143049295111,3.0
15281,3.280485985524073,3.0
15283,3.697147865363475,5.0
15289,3.7999551770817788,5.0
15290,3.6270606245581143,2.5
15292,3.5692294350725047,3.5
15296,3.5233780452907904,4.5
15297,3.722709530551295,5.0
15298,3.503159692150218,3.5
15300,3.6565180900665495,4.5
15301,3.3338299758587424,3.5
15302,3.8505369846414528,3.5
15303,3.5050697493914256,4.5
15304,4.109287105213603,4.5
15307,3.849424016940471,4.0
15309,3.7630590659245122,5.0
15311,3.6258441894687707,5.0
15312,4.18888851999513,3.5
15314,3.5045843109172914,4.5
15316,4.115369855608725,3.0
15317,3.7268231059844577,3.0
15319,3.59825747145405,3.5
15320,3.8109658553075105,3.5
15321,3.7810122786805906,4.5
15322,3.6555773141137506,3.5
15327,3.7220715283462935,5.0
15329,3.826364395292806,2.0
15330,3.638278973301679,4.0
15332,3.603984800787684,2.5
15333,3.9250223229684615,2.5
15334,3.3909439393749548,2.5
15337,3.4948739646236753,4.0
15338,3.9221949131618357,3.0
15339,4.135399766917752,4.5
15341,3.1412684565879605,4.5
15342,3.595695802133783,4.0
15343,3.9242975860791076,0.5
15344,3.5998308480316,3.5
15347,3.603822357382498,4.0
15348,3.814514308447222,2.0
15349,3.6328545371728858,3.0
15350,3.1785928903572715,5.0
15351,3.9570334724499845,3.5
15355,3.6611591053398023,1.5
15357,3.89359323129362,4.0
15360,3.430116523101262,4.0
15361,3.724596980765404,5.0
15362,3.573879664738282,5.0
15363,3.520402163852588,4.0
15364,4.27894882098405,5.0
15365,3.30082053747575,4.0
15366,3.3932597837902416,3.0
15367,3.937136604897375,5.0
15368,3.2234315660906896,3.0
15369,3.41741904298264,3.0
15371,2.8456048694288656,3.0
15372,3.575804911547256,4.0
15374,3.442032617955496,3.0
15375,3.4384825827021013,5.0
15377,3.899996438714256,4.0
15378,3.780819084092065,5.0
15382,3.7421927881034196,5.0
15383,3.323171473409511,4.0
15384,3.360118101790873,4.0
15387,3.0137891599909743,5.0
15388,3.3645920119512063,5.0
15389,3.375385035434773,3.0
15391,3.2639317713428846,4.0
15393,3.6912533627026836,4.0
15394,4.107841187369833,4.0
15395,3.652927323675817,4.0
15396,3.7403847399960988,4.0
15397,3.455226603826457,4.0
15398,3.43768463249798,4.0
15399,3.0958971654561918,4.0
15401,3.780042618086505,4.0
15405,3.7611967817261474,4.0
15406,3.850640988948687,5.0
15407,4.261984039666008,5.0
15409,3.7038089987523932,4.0
15410,3.4255639551855315,3.0
15411,3.345033689704775,3.0
15413,4.017284400330289,5.0
15414,3.673023945987299,4.0
15415,3.4270636592338275,4.0
15416,3.9413494436256853,4.0
15417,3.64429867209738,4.0
15419,3.4144662783480344,3.0
15423,3.389802469616922,3.0
15424,3.724596980765404,3.0
15425,3.8902675941016223,3.0
15431,3.206338228563977,1.0
15433,3.688115983221567,3.0
15436,4.291960137167801,1.0
15439,3.2639317713428846,3.0
15440,3.444129025726363,3.0
15441,3.6381325653737546,1.0
15442,2.963324374279767,1.0
15444,4.087003366454906,3.0
15445,3.43768463249798,1.0
15450,3.6539803449985273,3.0
15452,3.4238344985604634,3.0
15453,3.7411768420858404,3.0
15455,2.80009537894685,5.0
15457,3.9163261755843957,3.0
15458,3.9492824973577867,4.0
15460,3.2119389720720015,4.0
15462,3.2366044179878974,1.0
15463,2.9894124118137184,5.0
15468,2.667600415165034,1.0
15471,4.04826742875988,4.0
15473,3.096119250999806,5.0
15477,3.082090869115529,5.0
15478,3.9289793753760494,3.0
15479,2.5853931171265963,5.0
15481,2.9207175760819997,5.0
15482,2.2365457463749854,4.0
15483,3.377402356926022,4.0
15484,3.8045452368355694,4.5
15485,3.5213968767310835,3.0
15486,2.8321556970471744,4.0
15488,3.9386777450147488,5.0
15489,3.5935474820284465,3.0
15491,4.253860570335948,3.0
15492,4.449246279656882,3.5
15493,3.328397612819211,4.0
15494,4.0719838220515525,4.0
15497,4.017284400330289,5.0
15498,4.102848433853139,3.5
15499,3.1591880252705042,3.0
15500,3.7386339370891104,4.5
15501,4.0332748824489215,4.5
15502,4.129274002729631,4.0
15503,4.0626316794573585,5.0
15504,3.886417408952423,5.0
15505,3.9557746298588636,3.5
15506,3.891376348886701,5.0
15508,3.7190029468007664,4.0
15510,3.026354806488563,4.0
15511,3.8462453932286103,3.5
15513,3.8747935579113584,4.0
15515,4.005585643423846,4.0
15517,3.348887638770434,3.0
15521,4.169102375941631,5.0
15524,3.867265919831934,4.0
15526,3.293090015839301,3.5
15528,3.9744489120473996,3.0
15529,3.5531629440402583,4.0
15530,3.325803030912841,4.0
15531,3.353374178805162,4.0
15534,4.226219292067292,5.0
15535,3.6208653042932304,3.5
15536,3.17687344275887,3.5
15538,3.513793420525816,3.5
15542,3.515176357649568,3.0
15544,3.828811861590592,4.5
15545,3.91000653287093,2.0
15546,3.4692250417552515,3.0
15547,3.5828630483049007,2.5
15549,3.672979522819057,4.5
15551,3.6980460994020348,2.0
15553,3.4926055557756785,4.5
15555,3.5159859214225166,2.5
15556,3.7611426781921415,3.0
15558,3.8440500547704524,4.0
15559,3.709433877021813,3.0
15560,3.735228087752262,4.0
15563,3.350851767213677,2.5
15564,3.651336328439614,3.5
15566,3.3729339048863576,4.0
15569,3.9251470208733394,4.5
15570,4.31749246249795,5.0
15571,3.2757226895392866,4.0
15577,4.163601591620288,4.5
15579,4.395388541883863,5.0
15581,4.05176565857145,5.0
15582,3.7539111787260073,4.0
15584,3.7769127128652964,3.5
15585,3.8100715146741244,5.0
15588,3.693498073079647,4.0
15591,2.988133979481044,4.0
15593,3.415520608156847,3.0
15594,4.193116308272264,5.0
15596,4.137226345980602,5.0
15597,3.4053363287997844,3.0
15598,4.4267728362371805,4.5
15603,4.187124466772214,4.0
15604,4.128876139206597,4.5
15605,4.0800623671120295,2.0
15606,4.000078779325847,4.0
15607,4.104951731004255,5.0
15608,3.9683932576339993,2.5
15609,3.7386339370891104,4.5
15610,3.788179697902092,4.5
15611,4.184692344479456,4.5
15613,3.536376445919533,4.0
15615,4.239236433048492,4.5
15617,4.113185867366704,5.0
15618,4.274995386468313,4.5
15619,4.042662305572545,4.5
15620,4.073225543906278,5.0
15623,3.7276934533947146,3.5
15624,4.440308356180615,4.0
15625,3.9876519785986515,5.0
15627,3.993050460004958,4.5
15630,3.7737833251760096,5.0
15633,4.061434052375251,4.5
15634,3.8935781692139013,4.5
15639,3.542919869945619,4.0
15640,3.280485985524073,4.0
15641,3.7574785623408955,5.0
15644,3.6070118986068564,5.0
15645,4.1239665191747195,5.0
15647,3.8687424847235725,3.0
15648,3.9400047834106986,5.0
15649,3.114615540263192,3.0
15652,3.4804498637139343,4.0
15653,3.0419487423215195,3.0
15655,3.5692294350725047,4.0
15656,3.2825508082225463,0.5
15659,3.85164584267153,4.5
15660,3.5353558723953045,3.0
15661,3.8701029046935984,4.5
15662,4.179144232799837,4.0
15664,3.2870521275233973,0.5
15666,3.51088590348367,0.5
15667,3.9176379820561396,4.5
15670,3.75327331561128,5.0
15674,4.032081897920972,5.0
15675,3.7268231059844577,3.5
15676,3.4748585449441434,2.5
15677,3.4885502547276293,5.0
15678,3.4326823577679564,5.0
15682,3.8338061935524648,4.0
15683,3.53055550064314,4.5
15684,3.863959009547565,4.5
15687,2.7980685873187143,3.5
15690,3.280802046095657,3.5
15691,3.161867530985852,3.5
15692,3.521030247797697,3.5
15694,2.9967847980652715,1.0
15695,3.4948739646236753,4.5
15696,4.24321143858644,4.0
15699,2.9803040365219635,2.0
15700,3.7844201610073207,4.0
15701,3.543624200393168,5.0
15704,3.7112955843306663,4.0
15705,3.5623070483324573,4.0
15706,3.0900886828045366,1.0
15708,2.9514648751502603,3.0
15712,3.1785928903572715,4.0
15714,3.8395996621443107,3.0
15715,3.6412078054586785,3.5
15718,3.534936546430971,4.5
15719,3.4692250417552515,5.0
15722,3.761111459391988,3.0
15725,3.9430615017295,5.0
15726,3.545950167433206,3.5
15728,3.628841615970288,4.0
15729,3.5683059992785577,3.5
15731,3.8588988548032885,4.0
15732,3.7087209952363533,4.0
15733,3.753543974132944,4.0
